Invoice_ID,Customer_ID,Customer_Name,Customer_Segment,Region,Sales_Channel,Service,Quantity,Unit_Price,Discount_Percentage,Discount_Amount,Tax_Amount,Invoice_Amount,Invoice_Status,Payment_Method,Paid_Amount,Refund_Amount,Net_Collected,Outstanding_Amount,Potential_Leakage,Collection_Rate_%,Leakage_%,Leakage_Risk
INV51148,CUST1205,Customer_206,Smb,East,Partner,Consulting,4.0,104311.08,10,41724.43,67593.58,443113.47,Unpaid,Debit Card,0.0,0.0,0.0,443113.47,443113.47,0.0,100.0,Critical Risk
INV51149,CUST1227,Customer_228,Enterprise,South,Partner,Cloud Service,4.0,79383.54,0,0.0,57156.15,374690.31,Paid,Credit Card,374690.31,0.0,374690.31,0.0,0.0,100.0,0.0,Low Risk
INV51150,CUST1117,Customer_118,Enterprise,South,Direct,Data Service,3.0,44543.24,25,33407.43,18040.01,118262.3,Paid,Cheque,118262.3,0.0,118262.3,0.0,0.0,100.0,0.0,Low Risk
INV51151,CUST1158,Customer_159,Smb,South,Direct,Software Subscription,5.0,38969.49,0,0.0,35072.54,229919.99,Paid,Bank Transfer,229919.99,0.0,229919.99,0.0,0.0,100.0,0.0,Low Risk
INV51152,CUST1048,Customer_49,Enterprise,North,Partner,Cloud Service,2.0,65797.72,10,13159.54,21318.46,139754.36,Paid,Credit Card,139754.36,55440.51,84313.85,55440.51,55440.50999999998,60.33,39.67,High Risk
INV51153,CUST1030,Customer_31,Enterprise,South,Partner,Software Subscription,8.0,33165.21,5,13266.08,45370.01,297425.61,Paid,Cheque,297425.61,0.0,297425.61,0.0,0.0,100.0,0.0,Low Risk
INV51154,CUST1179,Customer_180,Mid-Market,West,Direct,Software Subscription,12.0,30888.62,5,18533.17,63383.45,415513.72,Paid,Bank Transfer,415513.72,0.0,415513.72,0.0,0.0,100.0,0.0,Low Risk
INV51155,CUST1105,Customer_106,Smb,East,Online,Software Subscription,10.0,35850.52,0,0.0,64530.94,423036.14,Partially Paid,Debit Card,328131.08,0.0,328131.08,94905.06,94905.06,77.57,22.43,Medium Risk
INV51156,CUST1171,Customer_172,Smb,North,Online,Consulting,4.0,31653.54,25,31653.54,17092.91,112053.53,Unpaid,Debit Card,0.0,0.0,0.0,112053.53,112053.53,0.0,100.0,Critical Risk
INV51157,CUST1073,Customer_74,Smb,East,Online,Data Service,6.0,53686.15,25,80529.23,43485.78,285073.45,Unpaid,Upi,0.0,0.0,0.0,285073.45,285073.45,0.0,100.0,Critical Risk
INV51158,CUST1088,Customer_89,Smb,East,Direct,Data Service,7.0,53207.71,15,55868.1,56985.46,373571.33,Paid,Debit Card,373571.33,0.0,373571.33,0.0,0.0,100.0,0.0,Low Risk
INV51159,CUST1022,Customer_23,Mid-Market,South,Direct,Consulting,6.0,18070.96,15,16263.86,16589.14,108751.04,Partially Paid,Upi,51163.15,0.0,51163.15,57587.89,57587.88999999999,47.05,52.95,Critical Risk
INV51160,CUST1161,Customer_162,Enterprise,West,Direct,Consulting,10.0,101710.76,5,50855.38,173925.4,1140177.62,Overdue,Debit Card,0.0,0.0,0.0,1140177.62,1140177.62,0.0,100.0,Critical Risk
INV51161,CUST1026,Customer_27,Mid-Market,East,Partner,Cloud Service,9.0,20309.59,5,9139.32,31256.46,204903.45,Unpaid,Bank Transfer,0.0,0.0,0.0,204903.45,204903.45,0.0,100.0,Critical Risk
INV51162,CUST1239,Customer_240,Smb,North,Direct,Support Plan,4.0,15053.57,15,9032.14,9212.79,60394.93,Unpaid,Debit Card,0.0,0.0,0.0,60394.93,60394.93,0.0,100.0,Critical Risk
INV51163,CUST1228,Customer_229,Mid-Market,East,Direct,Data Service,2.0,46405.94,25,23202.97,12529.6,82138.51,Paid,Debit Card,82138.51,0.0,82138.51,0.0,0.0,100.0,0.0,Low Risk
INV51164,CUST1163,Customer_164,Smb,South,Online,Consulting,1.0,31879.79,0,0.0,5738.36,37618.15,Paid,Bank Transfer,37618.15,0.0,37618.15,0.0,0.0,100.0,0.0,Low Risk
INV51165,CUST1243,Customer_244,Smb,East,Partner,Cloud Service,11.0,75437.36,20,165962.19,119492.78,783341.55,Paid,Upi,783341.55,0.0,783341.55,0.0,0.0,100.0,0.0,Low Risk
INV51166,CUST1158,Customer_159,Mid-Market,East,Direct,Support Plan,11.0,29964.03,0,0.0,59328.78,388933.11,Partially Paid,Upi,305782.35,0.0,305782.35,83150.76,83150.76000000001,78.62,21.38,Medium Risk
INV51167,CUST1197,Customer_198,Smb,North,Partner,Data Service,10.0,33895.79,15,50843.68,51860.56,339974.78,Overdue,Bank Transfer,0.0,0.0,0.0,339974.78,339974.78,0.0,100.0,Critical Risk
INV51168,CUST1064,Customer_65,Mid-Market,South,Online,Software Subscription,4.0,8236.28,0,0.0,5930.12,38875.24,Paid,Debit Card,38875.24,0.0,38875.24,0.0,0.0,100.0,0.0,Low Risk
INV51169,CUST1141,Customer_142,Mid-Market,North,Online,Support Plan,4.0,13611.14,20,10888.91,7840.02,51395.67,Paid,Debit Card,51395.67,0.0,51395.67,0.0,0.0,100.0,0.0,Low Risk
INV51170,CUST1070,Customer_71,Mid-Market,West,Direct,Support Plan,9.0,23507.81,0,0.0,38082.65,249652.94,Paid,Debit Card,249652.94,0.0,249652.94,0.0,0.0,100.0,0.0,Low Risk
INV51171,CUST1074,Customer_75,Mid-Market,West,Partner,Support Plan,2.0,34435.59,5,3443.56,11776.97,77204.59,Overdue,Credit Card,0.0,0.0,0.0,77204.59,77204.59,0.0,100.0,Critical Risk
INV51172,CUST1231,Customer_232,Smb,West,Direct,Support Plan,1.0,23954.41,10,2395.44,3880.61,25439.58,Paid,Debit Card,25439.58,0.0,25439.58,0.0,0.0,100.0,0.0,Low Risk
INV51173,CUST1035,Customer_36,Smb,West,Direct,Data Service,10.0,20769.59,0,0.0,37385.26,245081.16,Paid,Cheque,245081.16,0.0,245081.16,0.0,0.0,100.0,0.0,Low Risk
INV51174,CUST1121,Customer_122,Smb,East,Partner,Support Plan,9.0,24020.17,20,43236.31,31130.14,204075.36,Paid,Debit Card,204075.36,0.0,204075.36,0.0,0.0,100.0,0.0,Low Risk
INV51175,CUST1006,Customer_7,Smb,East,Online,Data Service,3.0,35619.23,10,10685.77,17310.95,113482.87,Paid,Upi,113482.87,0.0,113482.87,0.0,0.0,100.0,0.0,Low Risk
INV51176,CUST1047,Customer_48,Mid-Market,South,Online,Software Subscription,9.0,36854.28,0,0.0,59703.93,391392.45,Paid,Debit Card,391392.45,0.0,391392.45,0.0,0.0,100.0,0.0,Low Risk
INV51177,CUST1130,Customer_131,Mid-Market,South,Partner,Software Subscription,9.0,11958.28,10,10762.45,17435.17,114297.24,Partially Paid,Credit Card,23466.88,0.0,23466.88,90830.36,90830.36,20.53,79.47,Critical Risk
INV51178,CUST1169,Customer_170,Mid-Market,North,Direct,Support Plan,4.0,27830.84,0,0.0,20038.2,131361.56,Paid,Credit Card,131361.56,0.0,131361.56,0.0,0.0,100.0,0.0,Low Risk
INV51179,CUST1131,Customer_132,Enterprise,East,Direct,Software Subscription,10.0,28026.86,5,14013.43,47925.93,314181.1,Paid,Upi,314181.1,0.0,314181.1,0.0,0.0,100.0,0.0,Low Risk
INV51180,CUST1010,Customer_11,Enterprise,South,Online,Support Plan,1.0,33889.76,10,3388.98,5490.14,35990.92,Partially Paid,Credit Card,27297.96,0.0,27297.96,8692.96,8692.96,75.85,24.15,Medium Risk
INV51181,CUST1223,Customer_224,Mid-Market,North,Partner,Consulting,4.0,50896.58,10,20358.63,32980.98,216208.67,Paid,Bank Transfer,216208.67,0.0,216208.67,0.0,0.0,100.0,0.0,Low Risk
INV51182,CUST1010,Customer_11,Smb,East,Partner,Support Plan,5.0,23978.66,25,29973.33,16185.59,106105.56,Partially Paid,Debit Card,84036.38,0.0,84036.38,22069.18,22069.179999999993,79.2,20.8,Medium Risk
INV51183,CUST1177,Customer_178,Mid-Market,West,Partner,Data Service,10.0,56397.49,5,28198.74,96439.71,632215.87,Paid,Cheque,632215.87,0.0,632215.87,0.0,0.0,100.0,0.0,Low Risk
INV51184,CUST1068,Customer_69,Enterprise,South,Online,Cloud Service,10.0,18200.78,10,18200.78,29485.26,193292.28,Paid,Credit Card,193292.28,0.0,193292.28,0.0,0.0,100.0,0.0,Low Risk
INV51185,CUST1211,Customer_212,Smb,South,Online,Support Plan,5.0,33116.85,10,16558.42,26824.65,175850.48,Partially Paid,Upi,105828.71,0.0,105828.71,70021.77,70021.77,60.18,39.82,High Risk
INV51186,CUST1141,Customer_142,Smb,East,Online,Support Plan,10.0,25636.57,5,12818.28,43838.54,287385.96,Paid,Credit Card,287385.96,0.0,287385.96,0.0,0.0,100.0,0.0,Low Risk
INV51187,CUST1227,Customer_228,Mid-Market,West,Online,Support Plan,6.0,7035.11,10,4221.07,6838.13,44827.72,Paid,Upi,44827.72,0.0,44827.72,0.0,0.0,100.0,0.0,Low Risk
INV51188,CUST1018,Customer_19,Smb,East,Partner,Support Plan,9.0,14028.91,20,25252.04,18181.47,119189.62,Paid,Debit Card,119189.62,0.0,119189.62,0.0,0.0,100.0,0.0,Low Risk
INV51189,CUST1068,Customer_69,Smb,North,Direct,Support Plan,11.0,26245.16,25,72174.19,38974.06,255496.63,Partially Paid,Credit Card,124125.6,0.0,124125.6,131371.03,131371.03,48.58,51.42,Critical Risk
INV51190,CUST1010,Customer_11,Enterprise,West,Direct,Cloud Service,2.0,15388.05,10,3077.61,4985.73,32684.22,Paid,Bank Transfer,32684.22,0.0,32684.22,0.0,0.0,100.0,0.0,Low Risk
INV51191,CUST1086,Customer_87,Enterprise,East,Online,Cloud Service,5.0,56573.64,20,56573.64,40733.02,267027.58,Paid,Upi,267027.58,0.0,267027.58,0.0,0.0,100.0,0.0,Low Risk
INV51192,CUST1141,Customer_142,Mid-Market,South,Direct,Consulting,3.0,51317.72,20,30790.63,22169.26,145331.79,Paid,Cheque,145331.79,0.0,145331.79,0.0,0.0,100.0,0.0,Low Risk
INV51193,CUST1024,Customer_25,Smb,South,Direct,Support Plan,4.0,23627.47,10,9450.99,15310.6,100369.49,Paid,Upi,100369.49,0.0,100369.49,0.0,0.0,100.0,0.0,Low Risk
INV51194,CUST1171,Customer_172,Smb,North,Partner,Data Service,10.0,9424.33,20,18848.66,13571.04,88965.68,Paid,Debit Card,88965.68,0.0,88965.68,0.0,0.0,100.0,0.0,Low Risk
INV51195,CUST1217,Customer_218,Mid-Market,West,Online,Support Plan,1.0,31146.1,10,3114.61,5045.67,33077.16,Paid,Upi,33077.16,0.0,33077.16,0.0,0.0,100.0,0.0,Low Risk
INV51196,CUST1129,Customer_130,Mid-Market,West,Direct,Support Plan,10.0,34204.67,10,34204.67,55411.57,363253.6,Paid,Debit Card,363253.6,0.0,363253.6,0.0,0.0,100.0,0.0,Low Risk
INV51197,CUST1090,Customer_91,Smb,West,Direct,Consulting,12.0,116732.17,10,140078.6,226927.34,1487634.78,Overdue,Cheque,0.0,0.0,0.0,1487634.78,1487634.78,0.0,100.0,Critical Risk
INV51198,CUST1182,Customer_183,Enterprise,West,Partner,Support Plan,10.0,27489.55,15,41234.32,42059.01,275720.19,Paid,Bank Transfer,275720.19,67918.52,207801.67,67918.52,67918.51999999999,75.37,24.63,Medium Risk
INV51199,CUST1058,Customer_59,Smb,South,Direct,Cloud Service,8.0,20406.9,5,0.0,27916.64,183009.08,Paid,Debit Card,183009.08,0.0,183009.08,0.0,0.0,100.0,0.0,Low Risk
INV51200,CUST1023,Customer_24,Mid-Market,East,Partner,Consulting,2.0,94617.64,0,0.0,34062.35,223297.63,Paid,Credit Card,223297.63,0.0,223297.63,0.0,0.0,100.0,0.0,Low Risk
INV51201,CUST1071,Customer_72,Enterprise,South,Direct,Consulting,4.0,17581.63,20,14065.3,10127.02,66388.24,Paid,Cheque,66388.24,0.0,66388.24,0.0,0.0,100.0,0.0,Low Risk
INV51202,CUST1140,Customer_141,Mid-Market,North,Direct,Support Plan,3.0,5663.71,10,1699.11,2752.56,18044.58,Paid,Bank Transfer,18044.58,0.0,18044.58,0.0,0.0,100.0,0.0,Low Risk
INV51203,CUST1031,Customer_32,Mid-Market,South,Direct,Data Service,6.0,24151.34,5,7245.4,24779.28,162441.92,Paid,Upi,162441.92,0.0,162441.92,0.0,0.0,100.0,0.0,Low Risk
INV51204,CUST1208,Customer_209,Smb,South,Direct,Data Service,1.0,32898.09,20,6579.62,4737.32,31055.79,Paid,Cheque,31055.79,3731.64,27324.15,3731.64,3731.6399999999994,87.98,12.02,Medium Risk
INV51205,CUST1062,Customer_63,Mid-Market,North,Direct,Software Subscription,12.0,36505.07,10,43806.08,70965.86,465220.62,Paid,Debit Card,465220.62,0.0,465220.62,0.0,0.0,100.0,0.0,Low Risk
INV51206,CUST1117,Customer_118,Mid-Market,West,Online,Support Plan,11.0,25498.86,20,56097.49,40390.19,264780.16,Paid,Cheque,264780.16,0.0,264780.16,0.0,0.0,100.0,0.0,Low Risk
INV51207,CUST1134,Customer_135,Enterprise,East,Partner,Consulting,9.0,61819.78,25,139094.51,75111.03,492394.54,Paid,Bank Transfer,492394.54,40887.3,451507.24,40887.3,40887.29999999999,91.7,8.3,Low Risk
INV51208,CUST1076,Customer_77,Smb,South,Partner,Cloud Service,8.0,31890.13,10,25512.1,41329.61,270938.55,Unpaid,Cheque,0.0,0.0,0.0,270938.55,270938.55,0.0,100.0,Critical Risk
INV51209,CUST1062,Customer_63,Smb,West,Partner,Consulting,8.0,119698.07,10,95758.46,155128.7,1016954.8,Paid,Credit Card,1016954.8,0.0,1016954.8,0.0,0.0,100.0,0.0,Low Risk
INV51210,CUST1245,Customer_246,Smb,West,Online,Consulting,11.0,59749.04,0,0.0,118303.1,775542.54,Paid,Debit Card,775542.54,201090.61,574451.93,201090.61,201090.61,74.07,25.93,Medium Risk
INV51211,CUST1210,Customer_211,Mid-Market,East,Online,Support Plan,1.0,18541.61,25,4635.4,2503.12,16409.33,Paid,Credit Card,16409.33,0.0,16409.33,0.0,0.0,100.0,0.0,Low Risk
INV51212,CUST1190,Customer_191,Mid-Market,East,Direct,Cloud Service,1.0,23089.91,0,0.0,4156.18,27246.09,Paid,Debit Card,27246.09,0.0,27246.09,0.0,0.0,100.0,0.0,Low Risk
INV51213,CUST1117,Customer_118,Smb,North,Partner,Cloud Service,5.0,73584.76,15,55188.57,56292.34,369027.57,Paid,Debit Card,369027.57,0.0,369027.57,0.0,0.0,100.0,0.0,Low Risk
INV51214,CUST1199,Customer_200,Mid-Market,West,Partner,Data Service,9.0,43765.16,0,0.0,70899.56,464786.0,Overdue,Debit Card,0.0,0.0,0.0,464786.0,464786.0,0.0,100.0,Critical Risk
INV51215,CUST1195,Customer_196,Enterprise,North,Partner,Software Subscription,10.0,16168.48,20,32336.96,23282.61,152630.45,Paid,Bank Transfer,152630.45,0.0,152630.45,0.0,0.0,100.0,0.0,Low Risk
INV51216,CUST1145,Customer_146,Smb,North,Direct,Consulting,7.0,23650.01,10,16555.01,26819.11,175814.17,Overdue,Bank Transfer,0.0,0.0,0.0,175814.17,175814.17,0.0,100.0,Critical Risk
INV51217,CUST1056,Customer_57,Mid-Market,East,Online,Consulting,11.0,86452.43,25,237744.18,128381.86,841614.41,Paid,Upi,841614.41,0.0,841614.41,0.0,0.0,100.0,0.0,Low Risk
INV51218,CUST1142,Customer_143,Mid-Market,East,Online,Cloud Service,11.0,62360.9,15,102895.49,104953.39,688027.8,Paid,Credit Card,688027.8,0.0,688027.8,0.0,0.0,100.0,0.0,Low Risk
INV51219,CUST1123,Customer_124,Smb,North,Online,Data Service,5.0,21482.75,25,26853.44,14500.86,95061.17,Overdue,Upi,0.0,0.0,0.0,95061.17,95061.17,0.0,100.0,Critical Risk
INV51220,CUST1142,Customer_143,Smb,East,Partner,Consulting,4.0,114840.67,25,114840.67,62013.96,406535.97,Overdue,Debit Card,0.0,0.0,0.0,406535.97,406535.97,0.0,100.0,Critical Risk
INV51221,CUST1020,Customer_21,Smb,North,Partner,Data Service,8.0,15006.07,0,0.0,21608.74,141657.3,Unpaid,Debit Card,0.0,0.0,0.0,141657.3,141657.3,0.0,100.0,Critical Risk
INV51222,CUST1121,Customer_122,Enterprise,West,Partner,Cloud Service,6.0,44586.78,0,0.0,48153.72,315674.4,Paid,Cheque,315674.4,0.0,315674.4,0.0,0.0,100.0,0.0,Low Risk
INV51223,CUST1217,Customer_218,Smb,West,Direct,Consulting,10.0,114079.67,5,57039.83,195076.24,1278833.11,Paid,Bank Transfer,1278833.11,0.0,1278833.11,0.0,0.0,100.0,0.0,Low Risk
INV51224,CUST1038,Customer_39,Mid-Market,South,Partner,Support Plan,2.0,17591.82,5,1759.18,6016.4,39440.86,Overdue,Upi,0.0,0.0,0.0,39440.86,39440.86,0.0,100.0,Critical Risk
INV51225,CUST1042,Customer_43,Enterprise,North,Online,Cloud Service,2.0,61082.08,0,0.0,21989.55,144153.71,Overdue,Bank Transfer,0.0,0.0,0.0,144153.71,144153.71,0.0,100.0,Critical Risk
INV51226,CUST1210,Customer_211,Enterprise,East,Direct,Software Subscription,5.0,22710.99,10,11355.5,18395.9,120595.35,Partially Paid,Bank Transfer,62185.29,0.0,62185.29,58410.06,58410.060000000005,51.57,48.43,High Risk
INV51227,CUST1164,Customer_165,Mid-Market,South,Online,Data Service,2.0,21533.41,25,10766.7,5814.02,38114.14,Partially Paid,Debit Card,23379.95,16521.35,6858.6,31255.54,31255.54,17.99,82.01,Critical Risk
INV51228,CUST1078,Customer_79,Smb,East,Direct,Support Plan,7.0,34519.33,10,24163.53,39144.92,256616.7,Unpaid,Credit Card,0.0,0.0,0.0,256616.7,256616.7,0.0,100.0,Critical Risk
INV51229,CUST1009,Customer_10,Smb,South,Online,Data Service,2.0,28694.7,5,2869.47,9813.59,64333.52,Paid,Bank Transfer,64333.52,0.0,64333.52,0.0,0.0,100.0,0.0,Low Risk
INV51230,CUST1148,Customer_149,Smb,East,Online,Support Plan,7.0,31822.98,20,44552.17,32077.56,210286.25,Paid,Credit Card,210286.25,0.0,210286.25,0.0,0.0,100.0,0.0,Low Risk
INV51231,CUST1040,Customer_41,Smb,East,Partner,Cloud Service,2.0,28396.37,0,0.0,10222.69,67015.43,Paid,Credit Card,67015.43,0.0,67015.43,0.0,0.0,100.0,0.0,Low Risk
INV51232,CUST1247,Customer_248,Smb,West,Online,Cloud Service,8.0,27048.38,5,10819.35,37002.18,242569.87,Unpaid,Upi,0.0,0.0,0.0,242569.87,242569.87,0.0,100.0,Critical Risk
INV51233,CUST1244,Customer_245,Smb,South,Online,Software Subscription,8.0,9151.96,15,10982.35,11202.0,73435.33,Paid,Cheque,73435.33,0.0,73435.33,0.0,0.0,100.0,0.0,Low Risk
INV51234,CUST1184,Customer_185,Smb,East,Partner,Software Subscription,1.0,32111.67,15,4816.75,4913.09,32208.01,Unpaid,Bank Transfer,0.0,0.0,0.0,32208.01,32208.01,0.0,100.0,Critical Risk
INV51235,CUST1051,Customer_52,Smb,South,Partner,Cloud Service,11.0,39482.11,10,43430.32,70357.12,461230.01,Paid,Bank Transfer,461230.01,0.0,461230.01,0.0,0.0,100.0,0.0,Low Risk
INV51236,CUST1193,Customer_194,Mid-Market,North,Partner,Cloud Service,6.0,79148.66,0,0.0,85480.55,560372.51,Paid,Debit Card,560372.51,0.0,560372.51,0.0,0.0,100.0,0.0,Low Risk
INV51237,CUST1213,Customer_214,Mid-Market,South,Online,Support Plan,5.0,19196.3,10,9598.15,15549.0,101932.35,Overdue,Cheque,0.0,0.0,0.0,101932.35,101932.35,0.0,100.0,Critical Risk
INV51238,CUST1001,Customer_2,Mid-Market,North,Partner,Software Subscription,4.0,43823.16,25,43823.16,23664.51,155133.99,Paid,Cheque,155133.99,11091.1,144042.89,11091.1,11091.099999999977,92.85,7.15,Low Risk
INV51239,CUST1222,Customer_223,Enterprise,East,Direct,Cloud Service,10.0,24842.04,0,0.0,44715.67,293136.07,Paid,Credit Card,293136.07,0.0,293136.07,0.0,0.0,100.0,0.0,Low Risk
INV51240,CUST1139,Customer_140,Mid-Market,West,Direct,Software Subscription,11.0,40139.06,20,88305.93,63580.27,416804.0,Paid,Bank Transfer,416804.0,0.0,416804.0,0.0,0.0,100.0,0.0,Low Risk
INV51241,CUST1168,Customer_169,Smb,South,Partner,Cloud Service,7.0,72127.75,5,25244.71,86336.92,565986.46,Overdue,Bank Transfer,0.0,0.0,0.0,565986.46,565986.46,0.0,100.0,Critical Risk
INV51242,CUST1177,Customer_178,Mid-Market,North,Direct,Software Subscription,2.0,36524.11,5,3652.41,12491.25,81887.06,Overdue,Bank Transfer,0.0,0.0,0.0,81887.06,81887.06,0.0,100.0,Critical Risk
INV51243,CUST1195,Customer_196,Mid-Market,East,Direct,Software Subscription,9.0,39256.98,25,88328.21,47697.23,312681.84,Paid,Upi,312681.84,0.0,312681.84,0.0,0.0,100.0,0.0,Low Risk
INV51244,CUST1099,Customer_100,Enterprise,North,Direct,Data Service,5.0,47334.27,0,0.0,42600.84,279272.19,Overdue,Credit Card,0.0,0.0,0.0,279272.19,279272.19,0.0,100.0,Critical Risk
INV51245,CUST1133,Customer_134,Enterprise,East,Direct,Data Service,4.0,40189.68,25,40189.68,21702.43,142271.47,Overdue,Upi,0.0,0.0,0.0,142271.47,142271.47,0.0,100.0,Critical Risk
INV51246,CUST1206,Customer_207,Mid-Market,North,Online,Support Plan,4.0,8937.35,5,1787.47,6113.15,40075.08,Paid,Credit Card,40075.08,0.0,40075.08,0.0,0.0,100.0,0.0,Low Risk
INV51247,CUST1082,Customer_83,Mid-Market,East,Online,Consulting,1.0,18415.25,0,0.0,3314.74,21729.99,Paid,Upi,21729.99,4561.99,17168.0,4561.99,4561.990000000002,79.01,20.99,Medium Risk
INV51248,CUST1220,Customer_221,Mid-Market,East,Direct,Consulting,2.0,111689.02,0,0.0,40208.05,263586.09,Partially Paid,Cheque,127590.93,0.0,127590.93,135995.16,135995.16000000003,48.41,51.59,Critical Risk
INV51249,CUST1079,Customer_80,Mid-Market,South,Online,Support Plan,5.0,23499.51,0,0.0,21149.56,138647.11,Overdue,Upi,0.0,0.0,0.0,138647.11,138647.11,0.0,100.0,Critical Risk
INV51250,CUST1087,Customer_88,Enterprise,East,Partner,Software Subscription,9.0,37471.88,15,50587.04,51598.78,338258.66,Paid,Bank Transfer,338258.66,0.0,338258.66,0.0,0.0,100.0,0.0,Low Risk
INV51251,CUST1047,Customer_48,Mid-Market,East,Partner,Consulting,9.0,65559.85,0,0.0,106206.96,696245.61,Paid,Upi,696245.61,0.0,696245.61,0.0,0.0,100.0,0.0,Low Risk
INV51252,CUST1054,Customer_55,Mid-Market,North,Online,Software Subscription,4.0,12340.4,0,0.0,8885.09,58246.69,Paid,Cheque,58246.69,0.0,58246.69,0.0,0.0,100.0,0.0,Low Risk
INV51253,CUST1229,Customer_230,Smb,North,Direct,Software Subscription,5.0,12631.87,20,12631.87,9094.95,59622.43,Paid,Bank Transfer,59622.43,0.0,59622.43,0.0,0.0,100.0,0.0,Low Risk
INV51254,CUST1228,Customer_229,Mid-Market,South,Direct,Support Plan,6.0,25566.96,20,30680.35,22089.85,144811.26,Paid,Upi,144811.26,0.0,144811.26,0.0,0.0,100.0,0.0,Low Risk
INV51255,CUST1235,Customer_236,Mid-Market,South,Direct,Software Subscription,11.0,23921.32,0,0.0,47364.21,310498.73,Paid,Cheque,310498.73,0.0,310498.73,0.0,0.0,100.0,0.0,Low Risk
INV51256,CUST1174,Customer_175,Mid-Market,West,Direct,Cloud Service,10.0,26041.98,10,26041.98,42188.01,276565.83,Paid,Cheque,276565.83,0.0,276565.83,0.0,0.0,100.0,0.0,Low Risk
INV51257,CUST1074,Customer_75,Smb,South,Online,Support Plan,10.0,19747.84,20,39495.68,28436.89,186419.61,Overdue,Bank Transfer,0.0,0.0,0.0,186419.61,186419.61,0.0,100.0,Critical Risk
INV51258,CUST1154,Customer_155,Mid-Market,South,Online,Software Subscription,7.0,10375.73,10,7263.01,11766.08,77133.18,Unpaid,Cheque,0.0,0.0,0.0,77133.18,77133.18,0.0,100.0,Critical Risk
INV51259,CUST1182,Customer_183,Smb,South,Direct,Consulting,12.0,76107.0,0,0.0,164391.12,1077675.12,Unpaid,Upi,0.0,0.0,0.0,1077675.12,1077675.12,0.0,100.0,Critical Risk
INV51260,CUST1053,Customer_54,Mid-Market,South,Online,Software Subscription,7.0,17952.76,0,0.0,22620.48,148289.8,Paid,Bank Transfer,148289.8,0.0,148289.8,0.0,0.0,100.0,0.0,Low Risk
INV51261,CUST1096,Customer_97,Mid-Market,West,Partner,Cloud Service,8.0,73804.73,10,59043.78,95650.93,627044.99,Overdue,Credit Card,0.0,0.0,0.0,627044.99,627044.99,0.0,100.0,Critical Risk
INV51262,CUST1242,Customer_243,Smb,North,Online,Software Subscription,5.0,19483.39,0,0.0,17535.05,114952.0,Paid,Debit Card,114952.0,0.0,114952.0,0.0,0.0,100.0,0.0,Low Risk
INV51263,CUST1028,Customer_29,Enterprise,West,Online,Consulting,5.0,62798.12,10,31399.06,50866.48,333458.02,Paid,Bank Transfer,333458.02,0.0,333458.02,0.0,0.0,100.0,0.0,Low Risk
INV51264,CUST1164,Customer_165,Smb,East,Direct,Consulting,12.0,16220.16,10,19464.19,31531.99,206709.72,Unpaid,Debit Card,0.0,0.0,0.0,206709.72,206709.72,0.0,100.0,Critical Risk
INV51265,CUST1004,Customer_5,Mid-Market,South,Direct,Support Plan,7.0,7173.41,10,5021.39,8134.65,53327.13,Overdue,Upi,0.0,0.0,0.0,53327.13,53327.13,0.0,100.0,Critical Risk
INV51266,CUST1069,Customer_70,Enterprise,North,Direct,Data Service,5.0,27802.16,20,27802.16,20017.56,131226.2,Paid,Upi,131226.2,0.0,131226.2,0.0,0.0,100.0,0.0,Low Risk
INV51267,CUST1238,Customer_239,Mid-Market,East,Online,Data Service,10.0,32436.76,5,16218.38,55466.86,363616.08,Partially Paid,Cheque,285973.52,175037.39,110936.13,252679.95,252679.95,30.51,69.49,Critical Risk
INV51268,CUST1123,Customer_124,Smb,East,Online,Software Subscription,12.0,30200.76,10,36240.91,58710.28,384878.49,Unpaid,Credit Card,0.0,0.0,0.0,384878.49,384878.49,0.0,100.0,Critical Risk
INV51269,CUST1097,Customer_98,Mid-Market,West,Direct,Consulting,4.0,45624.57,15,27374.74,27922.24,183045.78,Paid,Cheque,183045.78,0.0,183045.78,0.0,0.0,100.0,0.0,Low Risk
INV51270,CUST1110,Customer_111,Enterprise,South,Partner,Software Subscription,12.0,33714.33,0,0.0,72822.95,477394.91,Paid,Bank Transfer,477394.91,0.0,477394.91,0.0,0.0,100.0,0.0,Low Risk
INV51271,CUST1136,Customer_137,Enterprise,South,Direct,Software Subscription,2.0,39824.53,25,19912.26,10752.62,70489.42,Unpaid,Upi,0.0,0.0,0.0,70489.42,70489.42,0.0,100.0,Critical Risk
INV51272,CUST1002,Customer_3,Enterprise,North,Partner,Support Plan,2.0,28395.53,10,5679.11,9200.15,60312.1,Partially Paid,Credit Card,44261.9,0.0,44261.9,16050.2,16050.199999999997,73.39,26.61,Medium Risk
INV51273,CUST1202,Customer_203,Mid-Market,North,Partner,Consulting,1.0,19159.98,25,4789.99,2586.6,16956.59,Partially Paid,Credit Card,8896.19,0.0,8896.19,8060.4,8060.4,52.46,47.54,High Risk
INV51274,CUST1022,Customer_23,Mid-Market,East,Partner,Consulting,10.0,65453.23,10,65453.23,106034.23,695113.3,Paid,Cheque,695113.3,0.0,695113.3,0.0,0.0,100.0,0.0,Low Risk
INV51275,CUST1160,Customer_161,Mid-Market,North,Online,Cloud Service,4.0,18394.41,5,3678.88,12581.78,82480.54,Unpaid,Credit Card,0.0,0.0,0.0,82480.54,82480.54,0.0,100.0,Critical Risk
